id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
412;José C. Paz;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;7;37
084;Paraná;30;Entre Ríos;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);18;1
119;Moreno;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;17;1
014;Alberdi;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;13;1
119;Valle Fértil;70;San Juan;2024;Dengue;8;De 20 a 24 años;12;2
039;2 de Abril;22;Chaco;2024;Dengue;10;De 35 a 44 años;4;16
140;Rosario de la Frontera;66;Salta;2024;Dengue;9;De 25 a 34 años;12;25
539;Merlo;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;8;14
140;San Fernando;22;Chaco;2024;Dengue;11;De 45 a 65 años;1;293
056;Pirané;34;Formosa;2024;Dengue;12;Mayores de 65 años;9;8
427;La Matanza;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;15;16
119;San Lorenzo;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;12;13
112;Trancas;90;Tucumán;2024;Dengue;9;De 25 a 34 años;18;4
274;Florencio Varela;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;8;71
084;Capital;90;Tucumán;2024;Dengue;12;Mayores de 65 años;15;162
021;Bariloche;62;Río Negro;2024;Dengue;7;De 15 a 19 años;15;2
112;Metán;66;Salta;2024;Dengue;11;De 45 a 65 años;16;26
063;La Capital;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;4;10
999;desconocido;99;desconocida;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);9;3
001;COMUNA 1;02;CABA;2024;Dengue;4;De 2 a 4 años;9;4
147;Santa María;14;Córdoba;2024;Dengue;6;De 10 a 14 años;15;33
042;Palpalá;38;Jujuy;2024;Dengue;6;De 10 a 14 años;15;15
014;Capital;14;Córdoba;2024;Dengue;6;De 10 a 14 años;17;203
412;José C. Paz;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;18;15
091;Oberá;54;Misiones;2024;Dengue;7;De 15 a 19 años;9;11
035;Concepción;54;Misiones;2024;Dengue;11;De 45 a 65 años;11;1
021;Escalante;26;Chubut;2024;Dengue;7;De 15 a 19 años;11;2
119;Río Segundo;14;Córdoba;2024;Dengue;4;De 2 a 4 años;14;23
999;desconocido;99;desconocida;2024;Dengue;5;De 5 a 9 años;18;386
042;General San Martín;14;Córdoba;2024;Dengue;8;De 20 a 24 años;13;155
042;Feliciano;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;13;4
012;COMUNA 12;02;CABA;2024;Dengue;12;Mayores de 65 años;13;14
007;COMUNA 7;02;CABA;2024;Dengue;6;De 10 a 14 años;12;9
014;Formosa;34;Formosa;2024;Dengue;12;Mayores de 65 años;15;5
133;Rivadavia;66;Salta;2024;Dengue;10;De 35 a 44 años;19;2
035;Confluencia;58;Neuquén;2024;Dengue;9;De 25 a 34 años;6;2
014;Capital;46;La Rioja;2024;Dengue;6;De 10 a 14 años;17;133
001;COMUNA 1;02;CABA;2024;Dengue;7;De 15 a 19 años;9;79
070;Las Colonias;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;11;59
084;Rosario;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;14;421
147;Rosario de Lerma;66;Salta;2024;Dengue;10;De 35 a 44 años;16;2
270;Ezeiza;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;10;10
371;General San Martín;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;7;53
028;Cruz del Eje;14;Córdoba;2024;Dengue;10;De 35 a 44 años;11;6
182;Unión;14;Córdoba;2024;Dengue;10;De 35 a 44 años;18;10
434;Lanús;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;7;34
105;Victoria;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;14;2
364;General Rodríguez;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;12
161;Robles;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;14;10
035;Patiño;34;Formosa;2024;Dengue;10;De 35 a 44 años;1;12
035;Avellaneda;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;5;10
999;desconocido;99;desconocida;2024;Dengue;8;De 20 a 24 años;8;11
063;San Pedro;38;Jujuy;2024;Dengue;11;De 45 a 65 años;16;13
091;Maipú;22;Chaco;2024;Dengue;8;De 20 a 24 años;2;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;9;De 25 a 34 años;2;20
049;Capital;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;18;9
014;Cainguás;54;Misiones;2024;Dengue;7;De 15 a 19 años;4;1
063;San Pedro;38;Jujuy;2024;Dengue;6;De 10 a 14 años;10;4
126;San Alberto;14;Córdoba;2024;Dengue;9;De 25 a 34 años;14;84
063;Lules;90;Tucumán;2024;Dengue;7;De 15 a 19 años;9;27
021;Comandante Fernández;22;Chaco;2024;Dengue;12;Mayores de 65 años;3;6
021;Castellanos;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;10;11
638;Pilar;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;14;39
119;Río Segundo;14;Córdoba;2024;Dengue;11;De 45 a 65 años;11;87
119;San Lorenzo;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;16;8
014;Capital;46;La Rioja;2024;Dengue;3;De 13 a 24 meses;15;3
126;Orán;66;Salta;2024;Dengue;9;De 25 a 34 años;10;4
105;Tinogasta;10;Catamarca;2024;Dengue;9;De 25 a 34 años;14;2
161;Tercero Arriba;14;Córdoba;2024;Dengue;11;De 45 a 65 años;7;4
658;Quilmes;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;6;6
021;Candelaria;54;Misiones;2024;Dengue;11;De 45 a 65 años;2;2
028;Federación;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;18;18
035;General Pedernera;74;San Luis;2024;Dengue;9;De 25 a 34 años;7;2
056;Pirané;34;Formosa;2024;Dengue;9;De 25 a 34 años;5;35
035;Banda;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;8;39
091;Tala;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;9;2
091;Oberá;54;Misiones;2024;Dengue;12;Mayores de 65 años;8;3
119;Río Segundo;14;Córdoba;2024;Dengue;8;De 20 a 24 años;9;3
861;Vicente López;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;5;2
245;Ensenada;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;11;4
119;San Lorenzo;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;18;4
532;Mercedes;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;1;1
063;La Capital;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;11;3
077;Rawson;70;San Juan;2024;Dengue;5;De 5 a 9 años;12;3
119;Moreno;86;Santiago del Estero;2024;Dengue;12;Mayores de 65 años;10;1
413;Junín;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;18;3
035;Cerrillos;66;Salta;2024;Dengue;7;De 15 a 19 años;13;2
056;La Capital;74;San Luis;2024;Dengue;8;De 20 a 24 años;11;8
098;Vinchina;46;La Rioja;2024;Dengue;7;De 15 a 19 años;17;1
042;Chimbas;70;San Juan;2024;Dengue;6;De 10 a 14 años;13;2
049;Gualeguay;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;16;1
161;Tapenagá;22;Chaco;2024;Dengue;6;De 10 a 14 años;15;1
035;Ledesma;38;Jujuy;2024;Dengue;9;De 25 a 34 años;8;1
063;La Capital;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;2;2
532;Mercedes;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;18;1
091;Berazategui;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;17;2
113;Villaguay;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;19;1
056;Grl. José de San Martín;66;Salta;2024;Dengue;10;De 35 a 44 años;17;3
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;5;De 5 a 9 años;9;2
154;Sargento Cabral;22;Chaco;2024;Dengue;6;De 10 a 14 años;15;1
270;Ezeiza;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;13;1
791;Tandil;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;14;2
756;San Isidro;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;7;2
070;Santa Bárbara;38;Jujuy;2024;Dengue;7;De 15 a 19 años;15;1
126;San Martín;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;14;6
084;Pomán;10;Catamarca;2024;Dengue;9;De 25 a 34 años;13;5
043;Fray Justo Santa María de Oro;22;Chaco;2024;Dengue;11;De 45 a 65 años;5;6
077;Rawson;26;Chubut;2024;Dengue;9;De 25 a 34 años;11;2
175;Colón;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;16;1
112;Rosario Vera Peñaloza;46;La Rioja;2024;Dengue;10;De 35 a 44 años;12;2
056;El Alto;10;Catamarca;2024;Dengue;9;De 25 a 34 años;12;1
014;COMUNA 14;02;CABA;2024;Dengue;6;De 10 a 14 años;11;4
539;Merlo;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;14;1
077;Paclín;10;Catamarca;2024;Dengue;11;De 45 a 65 años;17;1
035;Chamical;46;La Rioja;2024;Dengue;10;De 35 a 44 años;11;1
077;Río Chico;90;Tucumán;2024;Dengue;7;De 15 a 19 años;5;2
063;San Pedro;38;Jujuy;2024;Dengue;7;De 15 a 19 años;9;1
014;Cruz Alta;90;Tucumán;2024;Dengue;11;De 45 a 65 años;1;1
999;desconocido;14;Córdoba;2024;Dengue;8;De 20 a 24 años;12;1
021;Colón;14;Córdoba;2024;Dengue;8;De 20 a 24 años;5;1
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;1;1
028;Concepción;18;Corrientes;2024;Dengue;11;De 45 a 65 años;1;1
497;Luján;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;17;1
049;Capital;10;Catamarca;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;1
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;18;1
015;Concordia;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;18;15
056;Juárez Celman;14;Córdoba;2024;Dengue;5;De 5 a 9 años;11;2
091;Berazategui;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;9;20
182;Unión;14;Córdoba;2024;Dengue;8;De 20 a 24 años;14;93
042;General San Martín;14;Córdoba;2024;Dengue;5;De 5 a 9 años;12;75
014;Capital;14;Córdoba;2024;Dengue;4;De 2 a 4 años;11;128
119;San Lorenzo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;13;32
049;Capital;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;15;97
161;Tercero Arriba;14;Córdoba;2024;Dengue;6;De 10 a 14 años;13;31
999;desconocido;99;desconocida;2024;Dengue;9;De 25 a 34 años;1;6
098;Uruguay;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;14;20
077;Libertad;22;Chaco;2024;Dengue;8;De 20 a 24 años;10;6
014;El Carmen;38;Jujuy;2024;Dengue;12;Mayores de 65 años;18;14
861;Vicente López;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;15;11
028;Chacabuco;22;Chaco;2024;Dengue;11;De 45 a 65 años;6;2
021;Colón;14;Córdoba;2024;Dengue;11;De 45 a 65 años;10;32
036;12 de Octubre;22;Chaco;2024;Dengue;11;De 45 a 65 años;8;3
008;COMUNA 8;02;CABA;2024;Dengue;6;De 10 a 14 años;5;4
105;Tafí Viejo;90;Tucumán;2024;Dengue;8;De 20 a 24 años;10;24
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;7;De 15 a 19 años;16;55
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;8;5
105;Tafí Viejo;90;Tucumán;2024;Dengue;5;De 5 a 9 años;12;23
112;Monte Caseros;18;Corrientes;2024;Dengue;12;Mayores de 65 años;11;6
014;Caseros;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;14;6
042;General San Martín;14;Córdoba;2024;Dengue;5;De 5 a 9 años;13;91
028;Guaymallén;50;Mendoza;2024;Dengue;7;De 15 a 19 años;14;33
035;Avellaneda;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;10;58
035;Graneros;90;Tucumán;2024;Dengue;9;De 25 a 34 años;15;11
274;Florencio Varela;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;10;109
028;Federación;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;11;43
028;Capital;66;Salta;2024;Dengue;7;De 15 a 19 años;15;42
182;Unión;14;Córdoba;2024;Dengue;6;De 10 a 14 años;16;20
049;Las Heras;50;Mendoza;2024;Dengue;7;De 15 a 19 años;14;18
021;Diamante;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;11;7
021;Colón;14;Córdoba;2024;Dengue;7;De 15 a 19 años;12;86
007;Anta;66;Salta;2024;Dengue;12;Mayores de 65 años;8;17
049;Pilcomayo;34;Formosa;2024;Dengue;11;De 45 a 65 años;19;4
105;Río Primero;14;Córdoba;2024;Dengue;11;De 45 a 65 años;16;48
028;Almirante Brown;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;11;22
840;Tres de Febrero;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;13;26
009;COMUNA 9;02;CABA;2024;Dengue;9;De 25 a 34 años;10;4
098;Río Cuarto;14;Córdoba;2024;Dengue;11;De 45 a 65 años;14;42
063;Lules;90;Tucumán;2024;Dengue;8;De 20 a 24 años;11;12
077;Libertad;22;Chaco;2024;Dengue;6;De 10 a 14 años;1;3
007;Calamuchita;14;Córdoba;2024;Dengue;10;De 35 a 44 años;12;15
091;San Carlos;50;Mendoza;2024;Dengue;5;De 5 a 9 años;12;1
112;San Justo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;13;5
112;San Justo;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;8;3
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;8;84
112;Metán;66;Salta;2024;Dengue;11;De 45 a 65 años;9;63
049;Las Heras;50;Mendoza;2024;Dengue;9;De 25 a 34 años;15;46
063;La Capital;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;11;39
035;Banda;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;12;117
070;Las Colonias;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;15;47
063;General Güemes;22;Chaco;2024;Dengue;12;Mayores de 65 años;18;2
015;Concordia;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;14;18
270;Ezeiza;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;8;2
035;Banda;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;19;4
084;Paraná;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;5;6
588;9 de Julio;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;2
035;Belén;10;Catamarca;2024;Dengue;11;De 45 a 65 años;10;3
091;San Cristóbal;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;12;11
410;Ituzaingó;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;14;9
077;Rawson;70;San Juan;2024;Dengue;12;Mayores de 65 años;12;8
126;San Alberto;14;Córdoba;2024;Dengue;8;De 20 a 24 años;16;11
077;Nogoyá;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;10;6
021;Capital;18;Corrientes;2024;Dengue;12;Mayores de 65 años;17;6
161;Tercero Arriba;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;9;1
140;Rosario de la Frontera;66;Salta;2024;Dengue;11;De 45 a 65 años;11;23
049;Capital;10;Catamarca;2024;Dengue;3;De 13 a 24 meses;8;5
021;Candelaria;54;Misiones;2024;Dengue;10;De 35 a 44 años;12;4
056;Leales;90;Tucumán;2024;Dengue;12;Mayores de 65 años;18;4
021;Castellanos;82;Santa Fe;2024;Dengue;3;De 13 a 24 meses;19;1
063;San Pedro;38;Jujuy;2024;Dengue;6;De 10 a 14 años;18;7
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;7;De 15 a 19 años;12;2
091;Simoca;90;Tucumán;2024;Dengue;5;De 5 a 9 años;12;2
042;Palpalá;38;Jujuy;2024;Dengue;8;De 20 a 24 años;17;12
021;Colón;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;14;8
014;Bermejo;22;Chaco;2024;Dengue;10;De 35 a 44 años;4;6
091;General San Martín;46;La Rioja;2024;Dengue;6;De 10 a 14 años;16;1
119;Moreno;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;3;1
999;desconocido;02;CABA;2024;Dengue;7;De 15 a 19 años;10;3
056;Bahía Blanca;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;8;2
012;COMUNA 12;02;CABA;2024;Dengue;5;De 5 a 9 años;7;1
098;Berisso;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;13;7
042;Chicoana;66;Salta;2024;Dengue;7;De 15 a 19 años;14;4
091;Oberá;54;Misiones;2024;Dengue;10;De 35 a 44 años;7;13
056;La Capital;74;San Luis;2024;Dengue;10;De 35 a 44 años;17;2
042;General San Martín;14;Córdoba;2024;Dengue;11;De 45 a 65 años;3;2
049;Azul;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;11;1
035;Ledesma;38;Jujuy;2024;Dengue;9;De 25 a 34 años;19;6
112;Rosario Vera Peñaloza;46;La Rioja;2024;Dengue;11;De 45 a 65 años;12;3
091;Oberá;54;Misiones;2024;Dengue;12;Mayores de 65 años;7;13
056;Leales;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);16;1
665;Ramallo;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;5;1
056;Guaraní;54;Misiones;2024;Dengue;6;De 10 a 14 años;16;1
119;Tunuyán;50;Mendoza;2024;Dengue;8;De 20 a 24 años;12;1
999;desconocido;99;desconocida;2024;Dengue;3;De 13 a 24 meses;19;1
999;desconocido;14;Córdoba;2024;Dengue;4;De 2 a 4 años;14;1
007;Ambato;10;Catamarca;2024;Dengue;10;De 35 a 44 años;14;2
133;San Cosme;18;Corrientes;2024;Dengue;11;De 45 a 65 años;3;3
224;Chivilcoy;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;11;1
119;Presidencia de la Plaza;22;Chaco;2024;Dengue;4;De 2 a 4 años;14;4
623;Pergamino;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;8;1
805;Tigre;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;12;1
119;Brandsen;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;3;1
168;Santo Tomé;18;Corrientes;2024;Dengue;10;De 35 a 44 años;2;1
999;desconocido;99;desconocida;2024;Dengue;7;De 15 a 19 años;3;1
588;9 de Julio;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;11;1
098;San Ignacio;54;Misiones;2024;Dengue;11;De 45 a 65 años;13;1
427;La Matanza;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);13;1
007;Apóstoles;54;Misiones;2024;Dengue;5;De 5 a 9 años;12;2
119;Yerba Buena;90;Tucumán;2024;Dengue;7;De 15 a 19 años;19;2
119;Presidencia de la Plaza;22;Chaco;2024;Dengue;11;De 45 a 65 años;9;1
028;Capital;70;San Juan;2024;Dengue;6;De 10 a 14 años;14;1
042;Eldorado;54;Misiones;2024;Dengue;8;De 20 a 24 años;16;1
098;San Javier;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;15;1
007;Río Grande;94;Tierra del Fuego;2024;Dengue;12;Mayores de 65 años;12;1
007;Burruyacú;90;Tucumán;2024;Dengue;11;De 45 a 65 años;7;2
525;Marcos Paz;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;14;1
014;Deseado;78;Santa Cruz;2024;Dengue;9;De 25 a 34 años;12;1
049;General Manuel Belgrano;54;Misiones;2024;Dengue;12;Mayores de 65 años;11;1
371;General San Martín;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;1;2
021;Capital;18;Corrientes;2024;Dengue;4;De 2 a 4 años;14;1
014;Caseros;82;Santa Fe;2024;Dengue;3;De 13 a 24 meses;13;1
028;Matacos;34;Formosa;2024;Dengue;5;De 5 a 9 años;12;1
119;Río Segundo;14;Córdoba;2024;Dengue;11;De 45 a 65 años;5;1
042;Capayán;10;Catamarca;2024;Dengue;11;De 45 a 65 años;8;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;4;De 2 a 4 años;1;1
119;25 de Mayo;54;Misiones;2024;Dengue;11;De 45 a 65 años;10;1
140;San Luis del Palmar;18;Corrientes;2024;Dengue;11;De 45 a 65 años;17;1
648;Presidente Perón;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;7;2
999;desconocido;02;CABA;2024;Dengue;11;De 45 a 65 años;12;14
560;Moreno;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;19;4
084;Paraná;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;17;13
042;Chimbas;70;San Juan;2024;Dengue;7;De 15 a 19 años;16;16
189;Coronel Dorrego;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;13;1
119;Río Segundo;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;19;1
427;La Matanza;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;17;12
077;Libertad;22;Chaco;2024;Dengue;9;De 25 a 34 años;5;34
077;Rawson;70;San Juan;2024;Dengue;6;De 10 a 14 años;15;27
015;COMUNA 15;02;CABA;2024;Dengue;12;Mayores de 65 años;12;14
028;Guaymallén;50;Mendoza;2024;Dengue;11;De 45 a 65 años;10;18
049;Capital;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;8;20
084;Rosario;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;19;20
084;Libertador General San Martín;22;Chaco;2024;Dengue;7;De 15 a 19 años;3;4
056;Leales;90;Tucumán;2024;Dengue;10;De 35 a 44 años;19;9
119;Río Segundo;14;Córdoba;2024;Dengue;8;De 20 a 24 años;15;52
441;La Plata;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;9;5
014;Capital;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;13;104
014;Formosa;34;Formosa;2024;Dengue;10;De 35 a 44 años;6;76
011;COMUNA 11;02;CABA;2024;Dengue;12;Mayores de 65 años;8;8
056;Leales;90;Tucumán;2024;Dengue;9;De 25 a 34 años;16;28
140;Rosario de la Frontera;66;Salta;2024;Dengue;5;De 5 a 9 años;15;41
015;Concordia;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;10;25
063;Marcos Juárez;14;Córdoba;2024;Dengue;11;De 45 a 65 años;9;4
140;San Fernando;22;Chaco;2024;Dengue;8;De 20 a 24 años;2;84
756;San Isidro;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;12;50
056;La Capital;74;San Luis;2024;Dengue;9;De 25 a 34 años;14;22
056;San Antonio;38;Jujuy;2024;Dengue;9;De 25 a 34 años;8;1
028;Almirante Brown;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;7;39
105;Tafí Viejo;90;Tucumán;2024;Dengue;9;De 25 a 34 años;11;97
043;Fray Justo Santa María de Oro;22;Chaco;2024;Dengue;5;De 5 a 9 años;2;4
077;Pocho;14;Córdoba;2024;Dengue;8;De 20 a 24 años;14;3
010;COMUNA 10;02;CABA;2024;Dengue;6;De 10 a 14 años;15;5
070;Las Colonias;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;15;36
098;Uruguay;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;10;1
756;San Isidro;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;16;10
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;9;De 25 a 34 años;14;7
441;La Plata;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;13;23
021;Capital;18;Corrientes;2024;Dengue;12;Mayores de 65 años;19;3
091;San Cristóbal;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;7;33
084;Libertador General San Martín;22;Chaco;2024;Dengue;7;De 15 a 19 años;2;5
999;desconocido;02;CABA;2024;Dengue;8;De 20 a 24 años;13;2
070;Monteros;90;Tucumán;2024;Dengue;8;De 20 a 24 años;10;13
560;Moreno;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;6;10
021;Colón;14;Córdoba;2024;Dengue;9;De 25 a 34 años;19;7
105;9 de Julio;22;Chaco;2024;Dengue;10;De 35 a 44 años;6;13
140;San Justo;14;Córdoba;2024;Dengue;5;De 5 a 9 años;8;6
112;Valle Viejo;10;Catamarca;2024;Dengue;5;De 5 a 9 años;15;4
252;Escobar;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;11;13
028;Capital;66;Salta;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;2
007;Belgrano;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;8;2
028;Federación;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;18;4
014;Caseros;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;3;1
009;COMUNA 9;02;CABA;2024;Dengue;11;De 45 a 65 años;13;11
028;Famaillá;90;Tucumán;2024;Dengue;9;De 25 a 34 años;13;12
210;Chacabuco;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;10;1
036;12 de Octubre;22;Chaco;2024;Dengue;9;De 25 a 34 años;19;1
105;Maracó;42;La Pampa;2024;Dengue;9;De 25 a 34 años;14;8
012;COMUNA 12;02;CABA;2024;Dengue;5;De 5 a 9 años;16;1
005;COMUNA 5;02;CABA;2024;Dengue;9;De 25 a 34 años;18;4
105;San Rafael;50;Mendoza;2024;Dengue;11;De 45 a 65 años;11;4
007;Río Grande;94;Tierra del Fuego;2024;Dengue;10;De 35 a 44 años;12;4
021;Chicligasta;90;Tucumán;2024;Dengue;12;Mayores de 65 años;12;8
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;12;6
007;Aguirre;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;11;1
077;Río Chico;90;Tucumán;2024;Dengue;5;De 5 a 9 años;9;5
063;Iguazú;54;Misiones;2024;Dengue;11;De 45 a 65 años;3;8
134;Cañuelas;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;15;2
126;San Alberto;14;Córdoba;2024;Dengue;5;De 5 a 9 años;15;4
168;25 de Mayo;22;Chaco;2024;Dengue;10;De 35 a 44 años;1;2
004;COMUNA 4;02;CABA;2024;Dengue;9;De 25 a 34 años;5;1
063;Iguazú;54;Misiones;2024;Dengue;10;De 35 a 44 años;3;7
756;San Isidro;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;5;10
063;Iguazú;54;Misiones;2024;Dengue;6;De 10 a 14 años;11;11
091;Oberá;54;Misiones;2024;Dengue;5;De 5 a 9 años;10;4
084;Capital;90;Tucumán;2024;Dengue;9;De 25 a 34 años;10;130
028;Capital;66;Salta;2024;Dengue;9;De 25 a 34 años;13;194
999;desconocido;99;desconocida;2024;Dengue;11;De 45 a 65 años;11;30
070;Maipú;50;Mendoza;2024;Dengue;9;De 25 a 34 años;11;4
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;6;De 10 a 14 años;11;17
042;General San Martín;14;Córdoba;2024;Dengue;10;De 35 a 44 años;8;12
063;Lules;90;Tucumán;2024;Dengue;12;Mayores de 65 años;13;25
049;General Obligado;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;11;6
